timestamp,gpu,util,mem_used,mem_total,power
2026-08-02T20:02:45+09:00,0, 0, 11414, 49140, 110.90
2026-08-02T20:02:45+09:00,1, 0, 5293, 49140, 41.19
2026-08-02T20:03:15+09:00,0, 0, 11414, 49140, 158.65
2026-08-02T20:03:15+09:00,1, 0, 5293, 49140, 158.44
2026-08-02T20:03:45+09:00,0, 0, 11414, 49140, 153.71
2026-08-02T20:03:45+09:00,1, 0, 5293, 49140, 151.68
2026-08-02T20:04:15+09:00,0, 100, 11414, 49140, 229.68
2026-08-02T20:04:15+09:00,1, 100, 5293, 49140, 235.77
2026-08-02T20:04:45+09:00,0, 78, 11414, 49140, 214.02
2026-08-02T20:04:45+09:00,1, 90, 5293, 49140, 202.27
2026-08-02T20:05:15+09:00,0, 100, 11414, 49140, 210.93
2026-08-02T20:05:15+09:00,1, 0, 5293, 49140, 83.89
2026-08-02T20:05:45+09:00,0, 5, 11414, 49140, 82.62
2026-08-02T20:05:45+09:00,1, 100, 5293, 49140, 119.98
2026-08-02T20:06:15+09:00,0, 37, 11414, 49140, 113.06
2026-08-02T20:06:15+09:00,1, 63, 5293, 49140, 109.37
2026-08-02T20:06:45+09:00,0, 98, 11414, 49140, 228.17
2026-08-02T20:06:45+09:00,1, 100, 5293, 49140, 234.06
2026-08-02T20:07:15+09:00,0, 0, 11414, 49140, 188.98
2026-08-02T20:07:15+09:00,1, 0, 5293, 49140, 197.04
2026-08-02T20:07:45+09:00,0, 0, 11414, 49140, 126.96
2026-08-02T20:07:45+09:00,1, 0, 5293, 49140, 117.28
2026-08-02T20:08:15+09:00,0, 0, 11414, 49140, 173.18
2026-08-02T20:08:15+09:00,1, 0, 5293, 49140, 62.14
2026-08-02T20:08:45+09:00,0, 0, 11414, 49140, 101.08
2026-08-02T20:08:45+09:00,1, 0, 5293, 49140, 116.53
2026-08-02T20:09:15+09:00,0, 100, 11414, 49140, 228.43
2026-08-02T20:09:15+09:00,1, 100, 5293, 49140, 232.42
2026-08-02T20:09:45+09:00,0, 0, 11414, 49140, 166.94
2026-08-02T20:09:45+09:00,1, 0, 5293, 49140, 173.86
2026-08-02T20:10:15+09:00,0, 0, 11414, 49140, 100.00
2026-08-02T20:10:15+09:00,1, 0, 5293, 49140, 98.87
2026-08-02T20:10:45+09:00,0, 48, 11414, 49140, 213.06
2026-08-02T20:10:45+09:00,1, 0, 5293, 49140, 85.39
2026-08-02T20:11:15+09:00,0, 0, 11414, 49140, 149.38
2026-08-02T20:11:15+09:00,1, 100, 5293, 49140, 59.46
2026-08-02T20:11:45+09:00,0, 100, 11414, 49140, 194.94
2026-08-02T20:11:45+09:00,1, 74, 5293, 49140, 198.21
2026-08-02T20:12:15+09:00,0, 97, 11414, 49140, 201.47
2026-08-02T20:12:15+09:00,1, 0, 5293, 49140, 205.67
2026-08-02T20:12:45+09:00,0, 0, 11414, 49140, 108.81
2026-08-02T20:12:45+09:00,1, 0, 5293, 49140, 113.76
2026-08-02T20:13:15+09:00,0, 100, 11414, 49140, 168.55
2026-08-02T20:13:15+09:00,1, 100, 5293, 49140, 168.57
2026-08-02T20:13:45+09:00,0, 7, 11414, 49140, 110.34
2026-08-02T20:13:45+09:00,1, 0, 5293, 49140, 43.06
2026-08-02T20:14:15+09:00,0, 0, 11414, 49140, 172.63
2026-08-02T20:14:15+09:00,1, 0, 5293, 49140, 170.62
2026-08-02T20:14:46+09:00,0, 53, 11414, 49140, 129.50
2026-08-02T20:14:46+09:00,1, 22, 5293, 49140, 128.27
2026-08-02T20:15:16+09:00,0, 100, 11414, 49140, 229.69
2026-08-02T20:15:16+09:00,1, 100, 5293, 49140, 234.92
2026-08-02T20:15:46+09:00,0, 0, 11414, 49140, 177.14
2026-08-02T20:15:46+09:00,1, 0, 5293, 49140, 183.30
2026-08-02T20:16:16+09:00,0, 100, 11414, 49140, 229.13
2026-08-02T20:16:16+09:00,1, 0, 5293, 49140, 86.09
2026-08-02T20:16:46+09:00,0, 0, 11414, 49140, 215.27
2026-08-02T20:16:46+09:00,1, 0, 5293, 49140, 38.98
2026-08-02T20:17:16+09:00,0, 0, 11414, 49140, 151.11
2026-08-02T20:17:16+09:00,1, 0, 5293, 49140, 150.98
2026-08-02T20:17:46+09:00,0, 0, 11414, 49140, 141.77
2026-08-02T20:17:46+09:00,1, 0, 5293, 49140, 141.49
2026-08-02T20:18:16+09:00,0, 100, 11414, 49140, 230.63
2026-08-02T20:18:16+09:00,1, 100, 5293, 49140, 250.93
2026-08-02T20:18:46+09:00,0, 21, 11414, 49140, 184.17
2026-08-02T20:18:46+09:00,1, 0, 5293, 49140, 189.50
2026-08-02T20:19:16+09:00,0, 100, 11414, 49140, 230.55
2026-08-02T20:19:16+09:00,1, 0, 5293, 49140, 45.39
2026-08-02T20:19:46+09:00,0, 100, 11414, 49140, 220.10
2026-08-02T20:19:46+09:00,1, 100, 5293, 49140, 218.35
2026-08-02T20:20:16+09:00,0, 0, 11414, 49140, 151.86
2026-08-02T20:20:16+09:00,1, 0, 5293, 49140, 155.96
2026-08-02T20:20:46+09:00,0, 100, 11414, 49140, 130.86
2026-08-02T20:20:46+09:00,1, 66, 5293, 49140, 133.54
2026-08-02T20:21:16+09:00,0, 100, 11414, 49140, 230.46
2026-08-02T20:21:16+09:00,1, 100, 5293, 49140, 237.56
2026-08-02T20:21:46+09:00,0, 17, 11414, 49140, 242.60
2026-08-02T20:21:46+09:00,1, 30, 5293, 49140, 243.03
2026-08-02T20:22:16+09:00,0, 100, 11414, 49140, 181.62
2026-08-02T20:22:16+09:00,1, 0, 5293, 49140, 39.38
2026-08-02T20:22:46+09:00,0, 0, 11414, 49140, 112.63
2026-08-02T20:22:46+09:00,1, 0, 5293, 49140, 81.18
2026-08-02T20:23:16+09:00,0, 100, 11414, 49140, 207.85
2026-08-02T20:23:16+09:00,1, 100, 5293, 49140, 209.51
2026-08-02T20:23:46+09:00,0, 89, 11414, 49140, 221.59
2026-08-02T20:23:46+09:00,1, 98, 5293, 49140, 223.62
2026-08-02T20:24:16+09:00,0, 0, 11414, 49140, 183.50
2026-08-02T20:24:16+09:00,1, 0, 5293, 49140, 162.92
2026-08-02T20:24:46+09:00,0, 57, 11414, 49140, 169.79
2026-08-02T20:24:46+09:00,1, 0, 5293, 49140, 84.65
2026-08-02T20:25:16+09:00,0, 0, 11414, 49140, 82.01
2026-08-02T20:25:16+09:00,1, 100, 5293, 49140, 119.97
2026-08-02T20:25:46+09:00,0, 0, 11414, 49140, 228.73
2026-08-02T20:25:46+09:00,1, 6, 5293, 49140, 230.75
2026-08-02T20:26:16+09:00,0, 0, 11414, 49140, 156.19
2026-08-02T20:26:16+09:00,1, 0, 5293, 49140, 139.85
2026-08-02T20:26:46+09:00,0, 0, 11414, 49140, 120.89
2026-08-02T20:26:46+09:00,1, 0, 5293, 49140, 98.39
2026-08-02T20:27:16+09:00,0, 0, 11414, 49140, 103.01
2026-08-02T20:27:16+09:00,1, 0, 5293, 49140, 101.97
2026-08-02T20:27:47+09:00,0, 76, 11414, 49140, 229.82
2026-08-02T20:27:47+09:00,1, 0, 5293, 49140, 44.46
2026-08-02T20:28:17+09:00,0, 52, 11414, 49140, 229.62
2026-08-02T20:28:17+09:00,1, 64, 5293, 49140, 229.63
2026-08-02T20:28:47+09:00,0, 0, 11414, 49140, 123.32
2026-08-02T20:28:47+09:00,1, 0, 5293, 49140, 124.53
2026-08-02T20:29:17+09:00,0, 0, 11414, 49140, 116.71
2026-08-02T20:29:17+09:00,1, 0, 5293, 49140, 108.44
2026-08-02T20:29:47+09:00,0, 0, 11414, 49140, 85.72
2026-08-02T20:29:47+09:00,1, 0, 5293, 49140, 87.04
2026-08-02T20:30:17+09:00,0, 100, 11414, 49140, 230.30
2026-08-02T20:30:17+09:00,1, 0, 5293, 49140, 84.89
2026-08-02T20:30:47+09:00,0, 8, 11414, 49140, 85.89
2026-08-02T20:30:47+09:00,1, 100, 5293, 49140, 119.50
2026-08-02T20:31:17+09:00,0, 0, 11414, 49140, 138.73
2026-08-02T20:31:17+09:00,1, 0, 5293, 49140, 140.08
2026-08-02T20:31:47+09:00,0, 0, 11414, 49140, 103.79
2026-08-02T20:31:47+09:00,1, 0, 5293, 49140, 102.17
2026-08-02T20:32:17+09:00,0, 0, 11414, 49140, 98.02
2026-08-02T20:32:17+09:00,1, 0, 5293, 49140, 98.99
2026-08-02T20:32:47+09:00,0, 0, 11414, 49140, 84.42
2026-08-02T20:32:47+09:00,1, 0, 5293, 49140, 99.45
2026-08-02T20:33:17+09:00,0, 17, 11414, 49140, 230.02
2026-08-02T20:33:17+09:00,1, 0, 5293, 49140, 82.80
2026-08-02T20:33:47+09:00,0, 0, 11414, 49140, 229.34
2026-08-02T20:33:47+09:00,1, 97, 5293, 49140, 227.91
2026-08-02T20:34:17+09:00,0, 0, 11414, 49140, 197.44
2026-08-02T20:34:17+09:00,1, 0, 5293, 49140, 200.60
2026-08-02T20:34:47+09:00,0, 0, 11414, 49140, 197.78
2026-08-02T20:34:47+09:00,1, 0, 5293, 49140, 176.47
2026-08-02T20:35:17+09:00,0, 0, 11414, 49140, 176.08
2026-08-02T20:35:17+09:00,1, 0, 5293, 49140, 175.00
2026-08-02T20:35:47+09:00,0, 0, 11414, 49140, 183.36
2026-08-02T20:35:47+09:00,1, 0, 5293, 49140, 182.79
2026-08-02T20:36:17+09:00,0, 100, 11414, 49140, 204.36
2026-08-02T20:36:17+09:00,1, 0, 5293, 49140, 40.64
2026-08-02T20:36:47+09:00,0, 0, 6330, 49140, 37.13
2026-08-02T20:36:47+09:00,1, 0, 498, 49140, 36.17
2026-08-02T20:37:17+09:00,0, 0, 6330, 49140, 32.98
2026-08-02T20:37:17+09:00,1, 0, 498, 49140, 33.66
2026-08-02T20:37:47+09:00,0, 0, 6330, 49140, 32.75
2026-08-02T20:37:47+09:00,1, 0, 498, 49140, 33.15
2026-08-02T20:38:17+09:00,0, 100, 6330, 49140, 217.54
2026-08-02T20:38:17+09:00,1, 0, 498, 49140, 32.99
2026-08-02T20:38:47+09:00,0, 0, 6330, 49140, 62.09
2026-08-02T20:38:47+09:00,1, 0, 498, 49140, 32.91
